timestamp,kw_import,kw_export,kvar_import,kvar_export
2026-03-01 00:30:00,40.59240741322184,0.0,0.0,2.7718325253422136
2026-03-01 01:00:00,40.982234858291335,0.0,0.0,5.481339111636076
2026-03-01 01:30:00,42.08847587844649,0.0,0.0,5.287363569481141
2026-03-01 02:00:00,42.957098475396,0.0,0.0,5.461463311943467
2026-03-01 02:30:00,42.391333282788004,0.0,0.0,5.198532332687356
2026-03-01 03:00:00,40.085536689047096,0.0,0.0,4.806557298240848
2026-03-01 03:30:00,42.269480859623116,0.0,0.0,4.296751308469744
2026-03-01 04:00:00,41.40882370553851,0.0,0.0,3.4993664834295077
2026-03-01 04:30:00,40.31140423204295,0.0,0.010823585312760163,3.213254509561515
2026-03-01 05:00:00,40.91790695741461,0.0,0.0,3.131333098456718
2026-03-01 05:30:00,39.948974911378805,0.0,0.0,2.6158186223890825
2026-03-01 06:00:00,40.23941505931163,0.0,0.0,3.59941360561161
2026-03-01 06:30:00,42.32531187260637,0.0,0.0,3.8209642003735307
2026-03-01 07:00:00,37.751099831581115,0.0,0.0,3.7381910339041244
2026-03-01 07:30:00,41.18447050227154,0.0,0.0,3.711126192148803
2026-03-01 08:00:00,42.62488974119081,0.0,0.0,3.511830445093987
2026-03-01 08:30:00,38.47900123016331,0.0,0.0,3.488810585932456
2026-03-01 09:00:00,43.20701323316297,0.0,0.0,3.290450930657775
2026-03-01 09:30:00,41.20259090590326,0.0,0.0,4.016367732880882
2026-03-01 10:00:00,39.21125726238033,0.0,0.0,3.984312766993077
2026-03-01 10:30:00,41.015251402249234,0.0,0.0,4.846418227726926
2026-03-01 11:00:00,41.799191878751714,0.0,0.0,5.097778437370769
2026-03-01 11:30:00,41.82354263792183,0.0,0.0,5.195116893560955
2026-03-01 12:00:00,40.353048957976014,0.0,0.0,5.443536480529068
2026-03-01 12:30:00,41.47105971706361,0.0,0.0,5.005200026527906
2026-03-01 13:00:00,42.18264938195484,0.0,0.0106351037277193,4.122994093156529
2026-03-01 13:30:00,41.83745165664325,0.0,0.0,4.221310001072136
2026-03-01 14:00:00,44.17539784552533,0.0,0.0,4.327576843203675
2026-03-01 14:30:00,40.61016842813655,0.0,0.0,4.877145418736934
2026-03-01 15:00:00,43.03144835922924,0.0,0.0,4.91544289538585
2026-03-01 15:30:00,42.13669326454859,0.0,0.0,4.7051750138056105
2026-03-01 16:00:00,43.43008614916237,0.0,0.0,4.808967321462966
2026-03-01 16:30:00,41.7679857332617,0.0,0.0,2.906903653170922
2026-03-01 17:00:00,42.12724231411359,0.0,0.0,3.478034793442936
2026-03-01 17:30:00,41.624146161465376,0.0,0.0,3.4346864518304225
2026-03-01 18:00:00,41.217711287893174,0.0,0.0,3.2546647952878165
2026-03-01 18:30:00,42.38286134171793,0.0,0.0,2.710878466521393
2026-03-01 19:00:00,43.10217301709161,0.0,0.0,2.5073497777757856
2026-03-01 19:30:00,39.45118132232684,0.0,0.010701118227151168,3.406170674738186
2026-03-01 20:00:00,40.4138882919919,0.0,0.0,3.580297394250913
2026-03-01 20:30:00,42.0041700633817,0.0,0.0,3.559426752443409
2026-03-01 21:00:00,41.03921535097492,0.0,0.0,2.9838617495815116
2026-03-01 21:30:00,42.65844260838033,0.0,0.0,2.9492629021633667
2026-03-01 22:00:00,43.78711749433914,0.0,0.0,2.203427284276885
2026-03-01 22:30:00,41.28470066659032,0.0,0.010607277199631684,1.7108319320177086
2026-03-01 23:00:00,40.01143860794083,0.0,0.0,2.240387738335615
2026-03-01 23:30:00,41.968362777586776,0.0,0.03382627191342874,1.5023331333979808
2026-03-02 00:00:00,40.82420381091045,0.0,0.0,2.054518707720464
2026-03-02 00:30:00,42.133531242048306,0.0,0.0428969614386088,1.487524551368357
2026-03-02 01:00:00,40.20825613336034,0.0,0.0,4.3022745331090615
2026-03-02 01:30:00,43.55342474750509,0.0,0.0,3.1793428397800456
2026-03-02 02:00:00,38.613373583230164,0.0,0.010888220561322225,3.225460779359303
2026-03-02 02:30:00,40.2826690668586,0.0,0.0,2.795748121568248
2026-03-02 03:00:00,40.29128151393399,0.0,0.0,3.118541527471177
2026-03-02 03:30:00,42.86863133961056,0.0,0.0,2.833795237754318
2026-03-02 04:00:00,40.43253874328069,0.0,0.0,2.3288122963484015
2026-03-02 04:30:00,41.94632852316154,0.0,0.011051492394184612,2.178284203131439
2026-03-02 05:00:00,43.69732259534203,0.0,0.0,2.8587190343912448
2026-03-02 05:30:00,38.884162023191955,0.0,0.0,4.561259596191793
2026-03-02 06:00:00,40.869031721109096,0.0,0.0,5.058287977448019
2026-03-02 06:30:00,41.680376471882155,0.0,0.0,4.748528522905784
2026-03-02 07:00:00,43.17961754788319,0.0,0.0,5.486115335983638
