timestamp,kw_import,kw_export,kvar_import,kvar_export
2025-06-01 00:30:00,812.9829888751931,0.0,306.44961381598284,0.0
2025-06-01 01:00:00,701.821464500834,0.0,265.8710633788257,0.0
2025-06-01 01:30:00,624.9376988327612,0.0,245.31268832253522,0.0
2025-06-01 02:00:00,652.3452259804063,0.0,255.98093678980817,0.0
2025-06-01 02:30:00,829.335333847177,0.0,361.2597941824282,0.0
2025-06-01 03:00:00,742.5350160413668,0.0,309.5632119573286,0.0
2025-06-01 03:30:00,654.0363300073378,0.0,285.04387002635224,0.0
2025-06-01 04:00:00,611.0807405094573,0.0,249.7090337064198,0.0
2025-06-01 04:30:00,625.4101683608352,0.0,249.85941052475633,0.0
2025-06-01 05:00:00,617.2551671083008,0.0,241.51165638342502,0.0
2025-06-01 05:30:00,808.8546947982865,0.0,305.3598447068503,0.0
2025-06-01 06:00:00,843.9148569355929,0.0,372.1305665827382,0.0
2025-06-01 06:30:00,679.5810898081435,0.0,263.87449130549925,0.0
2025-06-01 07:00:00,609.2663112446253,0.0,236.6322085686648,0.0
2025-06-01 07:30:00,627.5644839181172,0.0,262.1405880760036,0.0
2025-06-01 08:00:00,737.6415249923879,0.0,288.0224495613276,0.0
2025-06-01 08:30:00,855.5148503333961,0.0,354.54025366031925,0.0
2025-06-01 09:00:00,745.3862800845607,0.0,304.01932475911957,0.0
2025-06-01 09:30:00,608.7779961491102,0.0,274.80313407422665,0.0
2025-06-01 10:00:00,648.1053874900637,0.0,249.0725787803845,0.0
2025-06-01 10:30:00,838.3823152709335,0.0,357.62494217918504,0.0
2025-06-01 11:00:00,766.5625278723758,0.0,318.25983429736993,0.0
2025-06-01 11:30:00,633.3074166536079,0.0,231.89731876254578,0.0
2025-06-01 12:00:00,615.0559481481379,0.0,239.4428911839128,0.0
2025-06-01 12:30:00,623.9898824968769,0.0,226.98710675167598,0.0
2025-06-01 13:00:00,619.9622124184584,0.0,248.83282234576615,0.0
