timestamp,kw_import,kw_export,kvar_import,kvar_export
2025-12-13 17:00:00,900,0,300,0
2025-12-13 17:30:00,708,0,214,0
2025-12-13 18:00:00,892,0,292,0
2025-12-13 18:30:00,931,0,275,0
2025-12-13 19:00:00,848,0,248,0
2025-12-13 19:30:00,888,0,276,0
2025-12-13 20:00:00,808,0,219,0
2025-12-13 20:30:00,992,0,302,0
2025-12-13 21:00:00,1207,0,382,0
2025-12-13 21:30:00,1308,0,425,0
2025-12-13 22:00:00,1305,0,438,0
2025-12-13 22:30:00,1291,0,425,0
2025-12-13 23:00:00,1388,0,473,0
2025-12-13 23:30:00,1364,0,436,0
2025-12-14 00:00:00,1271,0,416,0
2025-12-14 00:30:00,963,0,295,0
2025-12-14 01:00:00,907,0,273,0
2025-12-14 01:30:00,1110,0,367,0
2025-12-14 02:00:00,1226,0,373,0
2025-12-14 02:30:00,1312,0,437,0
2025-12-14 03:00:00,1279,0,414,0
2025-12-14 03:30:00,1250,0,401,0
2025-12-14 04:00:00,1312,0,434,0
2025-12-14 04:30:00,1261,0,392,0
2025-12-14 05:00:00,1055,0,312,0
2025-12-14 05:30:00,952,0,270,0
2025-12-14 06:00:00,1004,0,280,0
2025-12-14 06:30:00,686,0,150,0
2025-12-14 07:00:00,905,0,252,0
2025-12-14 07:30:00,923,0,276,0
2025-12-14 08:00:00,718,0,201,0
2025-12-14 08:30:00,684,0,226,0
2025-12-14 09:00:00,835,0,286,0
2025-12-14 09:30:00,901,0,355,0
2025-12-14 10:00:00,962,0,390,0
2025-12-14 10:30:00,974,0,423,0
2025-12-14 11:00:00,948,0,411,0
2025-12-14 11:30:00,1168,0,475,0
2025-12-14 12:00:00,1108,0,470,0
2025-12-14 12:30:00,1032,0,460,0
2025-12-14 13:00:00,855,0,407,0
2025-12-14 13:30:00,369,0,183,0
2025-12-14 14:00:00,340,0,192,0
2025-12-14 14:30:00,1212,0,437,0
2025-12-14 15:00:00,1410,0,476,0
2025-12-14 15:30:00,1415,0,475,0
2025-12-14 16:00:00,1285,0,450,0
2025-12-14 16:30:00,1213,0,456,0
2025-12-14 17:00:00,1277,0,480,0
2025-12-14 17:30:00,1004,0,326,0
2025-12-14 18:00:00,1162,0,396,0
2025-12-14 18:30:00,902,0,268,0
2025-12-14 19:00:00,916,0,279,0
2025-12-14 19:30:00,923,0,278,0
2025-12-14 20:00:00,721,0,193,0
2025-12-14 20:30:00,639,0,156,0
2025-12-14 21:00:00,910,0,261,0
2025-12-14 21:30:00,955,0,288,0
2025-12-14 22:00:00,925,0,269,0
2025-12-14 22:30:00,901,0,252,0
2025-12-14 23:00:00,913,0,274,0
2025-12-14 23:30:00,868,0,275,0
2025-12-15 00:00:00,806,0,225,0
2025-12-15 00:30:00,572,0,155,0
2025-12-15 01:00:00,565,0,154,0
2025-12-15 01:30:00,799,0,235,0
2025-12-15 02:00:00,929,0,279,0
2025-12-15 02:30:00,924,0,252,0
2025-12-15 03:00:00,925,0,272,0
2025-12-15 03:30:00,1013,0,302,0
2025-12-15 04:00:00,833,0,252,0
2025-12-15 04:30:00,849,0,259,0
2025-12-15 05:00:00,844,0,248,0
2025-12-15 05:30:00,899,0,268,0
2025-12-15 06:00:00,793,0,214,0
2025-12-15 06:30:00,577,0,137,0
2025-12-15 07:00:00,805,0,228,0
2025-12-15 07:30:00,848,0,244,0
2025-12-15 08:00:00,782,0,232,0
2025-12-15 08:30:00,951,0,312,0
2025-12-15 09:00:00,1160,0,416,0
2025-12-15 09:30:00,1314,0,448,0
2025-12-15 10:00:00,1289,0,450,0
2025-12-15 10:30:00,1330,0,416,0
2025-12-15 11:00:00,1405,0,424,0
2025-12-15 11:30:00,1408,0,421,0
2025-12-15 12:00:00,1297,0,420,0
2025-12-15 12:30:00,1155,0,400,0
2025-12-15 13:00:00,951,0,303,0
2025-12-15 13:30:00,579,0,183,0
