timestamp,kw_import,kw_export,kvar_import,kvar_export
2025-01-01 00:00:00,983.0245590389941,0.0,452.0,0.0
2025-01-01 00:30:00,737.9470631483341,0.0,303.0,0.0
2025-01-01 01:00:00,615.2829289418455,0.0,211.0,0.0
2025-01-01 01:30:00,779.5584796478471,0.0,321.0,0.0
2025-01-01 02:00:00,831.0903005893626,0.0,421.0,0.0
2025-01-01 02:30:00,936.948011555428,0.0,444.0,0.0
2025-01-01 03:00:00,833.5569329870206,0.0,375.0,0.0
2025-01-01 03:30:00,1002.7054771611074,0.0,433.0,0.0
2025-01-01 04:00:00,1111.132507795165,0.0,470.0,0.0
2025-01-01 04:30:00,848.2914973295192,0.0,436.0,0.0
2025-01-01 05:00:00,1045.1581484975106,0.0,483.0,0.0
2025-01-01 05:30:00,946.6510222360686,0.0,406.0,0.0
2025-01-01 06:00:00,870.6494380749492,0.0,354.0,0.0
2025-01-01 06:30:00,628.1110382982199,0.0,219.0,0.0
2025-01-01 07:00:00,833.9498940838331,0.0,350.0,0.0
2025-01-01 07:30:00,828.3670277296736,0.0,390.0,0.0
2025-01-01 08:00:00,646.9043142074695,0.0,303.0,0.0
2025-01-01 08:30:00,715.1293683579346,0.0,346.0,0.0
2025-01-01 09:00:00,914.0894160935209,0.0,478.00000000000006,0.0
2025-01-01 09:30:00,892.3491824958435,0.0,503.99999999999994,0.0
2025-01-01 10:00:00,793.5874218382169,0.0,464.0,0.0
2025-01-01 10:30:00,694.6865248427467,0.0,466.0,0.0
2025-01-01 11:00:00,675.5576408096754,0.0,484.99999999999994,0.0
2025-01-01 11:30:00,710.3822808903933,0.0,488.99999999999994,0.0
2025-01-01 12:00:00,687.3570684914465,0.0,440.0,0.0
2025-01-01 12:30:00,729.0536815791268,0.0,423.00000000000006,0.0
2025-01-01 13:00:00,491.94032458564664,0.0,406.0,0.0
2025-01-01 13:30:00,311.16287494108803,0.0,242.0,0.0
2025-01-01 14:00:00,422.3792085991388,0.0,267.0,0.0
2025-01-01 14:30:00,756.5814703947336,0.0,448.99999999999994,0.0
2025-01-01 15:00:00,752.5152717245635,0.0,469.0,0.0
2025-01-01 15:30:00,632.4098839445669,0.0,478.99999999999994,0.0
2025-01-01 16:00:00,778.2897436942156,0.0,451.99999999999994,0.0
2025-01-01 16:30:00,912.2439129729698,0.0,453.0,0.0
2025-01-01 17:00:00,951.4622707674501,0.0,500.0,0.0
2025-01-01 17:30:00,580.0867875158315,0.0,280.0,0.0
2025-01-01 18:00:00,917.9150392527902,0.0,461.0,0.0
2025-01-01 18:30:00,874.1791956709397,0.0,449.00000000000006,0.0
2025-01-01 19:00:00,947.4157842046388,0.0,451.0,0.0
2025-01-01 19:30:00,1034.598423782983,0.0,453.0,0.0
2025-01-01 20:00:00,799.7254872797225,0.0,311.0,0.0
2025-01-01 20:30:00,855.945533201553,0.0,345.0,0.0
2025-01-01 21:00:00,909.760840920661,0.0,405.0,0.0
