forecast_made_at,target_ts,horizon_steps,median,p10,p90,actual
2025-11-30 21:00:00,2025-11-30 21:30:00,1,1034.9829862764846,874.4243611911959,1108.0672964561747,889.0
2025-11-30 21:00:00,2025-11-30 22:00:00,2,1094.8086577867589,876.6379441989133,1203.2701909726438,916.0
2025-11-30 21:00:00,2025-11-30 22:30:00,3,1057.7366187286486,813.3542140866126,1106.3065312657582,926.0
2025-11-30 21:00:00,2025-11-30 23:00:00,4,990.6038874562474,870.6992730627891,1206.207468875734,975.0
2025-11-30 21:00:00,2025-11-30 23:30:00,5,991.9073884593241,865.121782280044,1183.7559260748856,898.0
2025-11-30 21:00:00,2025-12-01 00:00:00,6,994.4888225889304,882.7188217417831,1199.6204572285824,901.0
2025-11-30 21:00:00,2025-12-01 00:30:00,7,876.6661762064201,746.2397939930092,1084.578674624985,599.0
2025-11-30 21:00:00,2025-12-01 01:00:00,8,796.1793449740617,655.3983105248276,1157.984721953162,588.0
2025-11-30 21:00:00,2025-12-01 01:30:00,9,977.228949016255,836.852432573572,1061.5059842913663,848.0
2025-11-30 21:00:00,2025-12-01 02:00:00,10,901.1664731064683,881.8746689351636,1102.7982494911357,1038.0
2025-11-30 21:00:00,2025-12-01 02:30:00,11,947.5832061870817,850.3092278573729,1106.8582191607366,968.0
2025-11-30 21:00:00,2025-12-01 03:00:00,12,886.051167580244,869.0866808078491,1260.4860100590454,925.0
2025-11-30 21:00:00,2025-12-01 03:30:00,13,952.5804706296952,871.9312020126284,1231.296311076058,1006.0
2025-11-30 21:00:00,2025-12-01 04:00:00,14,1019.1097736791464,874.7757232174077,1202.1066120930705,996.0
2025-11-30 21:00:00,2025-12-01 04:30:00,15,980.1667053725048,886.0354900877082,1176.5660983836817,956.0
2025-11-30 21:00:00,2025-12-01 05:00:00,16,941.2236370658633,897.2952569580088,1151.025584674293,957.0
2025-11-30 21:00:00,2025-12-01 05:30:00,17,948.4079811709207,840.2064358976945,1177.4122298654606,954.0
2025-11-30 21:00:00,2025-12-01 06:00:00,18,955.5923252759783,783.1176148373801,1203.7988750566283,845.0
2025-11-30 21:00:00,2025-12-01 06:30:00,19,957.9822981250151,758.5330174100466,1131.4392926046098,654.0
2025-11-30 21:00:00,2025-12-01 07:00:00,20,960.3722709740518,733.948419982713,1059.0797101525914,953.0
2025-11-30 21:00:00,2025-12-01 07:30:00,21,901.5942091573536,745.5712103358708,1090.0653626905819,925.0
2025-11-30 21:00:00,2025-12-01 08:00:00,22,842.8161473406552,757.1940006890286,1121.0510152285722,726.0
2025-11-30 21:00:00,2025-12-01 08:30:00,23,988.8368593588468,807.8862001691617,1153.6954070742586,941.0
2025-11-30 21:00:00,2025-12-01 09:00:00,24,1134.8575713770383,858.5783996492949,1186.339798919945,1213.0
2025-11-30 21:00:00,2025-12-01 09:30:00,25,1128.7941188482866,864.0892988142964,1184.5857693273692,1098.0
2025-11-30 21:00:00,2025-12-01 10:00:00,26,1122.730666319535,869.600197979298,1182.8317397347937,1062.0
2025-11-30 21:00:00,2025-12-01 10:30:00,27,1116.6672137907833,875.1110971442994,1181.0777101422182,904.0
2025-11-30 21:00:00,2025-12-01 11:00:00,28,1110.6037612620316,880.6219963093009,1179.3236805496424,824.0
2025-11-30 21:00:00,2025-12-01 11:30:00,29,1059.11147775156,833.6232737067196,1133.830948844748,861.0
2025-11-30 21:00:00,2025-12-01 12:00:00,30,1007.6191942410883,786.6245511041384,1088.3382171398534,874.0
2025-11-30 21:00:00,2025-12-01 12:30:00,31,956.1269107306166,739.6258285015572,1042.845485434959,853.0
2025-11-30 21:00:00,2025-12-01 13:00:00,32,904.6346272201449,692.6271058989759,997.3527537300647,795.0
2025-11-30 21:00:00,2025-12-01 13:30:00,33,968.3138083798283,765.8373915019614,1054.5350123428093,402.0
2025-11-30 21:00:00,2025-12-01 14:00:00,34,1031.9929895395117,839.0476771049471,1111.7172709555537,463.0
2025-11-30 21:00:00,2025-12-01 14:30:00,35,1095.672170699195,912.2579627079326,1168.899529568298,1001.0
2025-11-30 21:00:00,2025-12-01 15:00:00,36,1159.3513518588784,985.4682483109182,1226.0817881810426,1035.0
2025-11-30 21:00:00,2025-12-01 15:30:00,37,1185.8204698703967,987.4866981984321,1263.8611571222546,962.0
2025-11-30 21:00:00,2025-12-01 16:00:00,38,1212.2895878819152,989.5051480859461,1301.6405260634665,1181.0
2025-11-30 21:00:00,2025-12-01 16:30:00,39,1238.7587058934337,991.5235979734601,1339.4198950046784,1142.0
2025-11-30 21:00:00,2025-12-01 17:00:00,40,1265.227823904952,993.5420478609741,1377.1992639458904,1274.0
